GEO_NAME,Income,Gini,Category,Count,right_edges,gini_cdf,gini_original,error_pct,error_pct_squared
Acadie--Annapolis,73000,0.304,"$40,000 to $44,999",1870,44999,0.3656447221967145,0.304,0.2027786914365609,0.04111919770072398
Acadie--Annapolis,73000,0.304,"$45,000 to $49,999",1765,49999,0.3656447221967145,0.304,0.2027786914365609,0.04111919770072398
Acadie--Annapolis,73000,0.304,"$50,000 to $59,999",3215,59999,0.3656447221967145,0.304,0.2027786914365609,0.04111919770072398
Acadie--Annapolis,73000,0.304,"$60,000 to $69,999",2910,69999,0.3656447221967145,0.304,0.2027786914365609,0.04111919770072398
Acadie--Annapolis,73000,0.304,"$70,000 to $79,999",2545,79999,0.3656447221967145,0.304,0.2027786914365609,0.04111919770072398
Acadie--Annapolis,73000,0.304,"$80,000 to $89,999",2185,89999,0.3656447221967145,0.304,0.2027786914365609,0.04111919770072398
Acadie--Annapolis,73000,0.304,"$90,000 to $99,999",1945,99999,0.3656447221967145,0.304,0.2027786914365609,0.04111919770072398
Acadie--Annapolis,73000,0.304,"$100,000 to $124,999",3295,124999,0.3656447221967145,0.304,0.2027786914365609,0.04111919770072398
Acadie--Annapolis,73000,0.304,"$125,000 to $149,999",1985,149999,0.3656447221967145,0.304,0.2027786914365609,0.04111919770072398
Acadie--Annapolis,73000,0.304,"$150,000 to $199,999",1805,199999,0.3656447221967145,0.304,0.2027786914365609,0.04111919770072398
Acadie--Annapolis,73000,0.304,"$200,000 and over",910,Inf,0.3656447221967145,0.304,0.2027786914365609,0.04111919770072398
Cape Breton--Canso--Antigonish,82400,0.319,"Under $5,000",325,5000,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$5,000 to $9,999",200,9999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$10,000 to $14,999",630,14999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$15,000 to $19,999",585,19999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$20,000 to $24,999",2265,24999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$25,000 to $29,999",1435,29999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$30,000 to $34,999",1570,34999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$35,000 to $39,999",1760,39999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$40,000 to $44,999",1560,44999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$45,000 to $49,999",1490,49999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$50,000 to $59,999",2815,59999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$60,000 to $69,999",2520,69999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$70,000 to $79,999",2380,79999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$80,000 to $89,999",2105,89999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$90,000 to $99,999",1760,99999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$100,000 to $124,999",3450,124999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$125,000 to $149,999",2315,149999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$150,000 to $199,999",2375,199999,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Cape Breton--Canso--Antigonish,82400,0.319,"$200,000 and over",1435,Inf,0.38231232229776857,0.319,0.19847122977356915,0.039390829047832886
Central Nova,85400,0.308,"Under $5,000",270,5000,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$5,000 to $9,999",180,9999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$10,000 to $14,999",660,14999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$15,000 to $19,999",545,19999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$20,000 to $24,999",2070,24999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$25,000 to $29,999",1355,29999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$30,000 to $34,999",1380,34999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$35,000 to $39,999",1540,39999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$40,000 to $44,999",1520,44999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$45,000 to $49,999",1530,49999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$50,000 to $59,999",2880,59999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$60,000 to $69,999",2660,69999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$70,000 to $79,999",2410,79999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$80,000 to $89,999",2080,89999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$90,000 to $99,999",1945,99999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$100,000 to $124,999",3895,124999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$125,000 to $149,999",2595,149999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$150,000 to $199,999",2615,199999,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Central Nova,85400,0.308,"$200,000 and over",1525,Inf,0.37239734155194815,0.308,0.20908227776606542,0.043715398875846134
Cumberland--Colchester,78500,0.318,"Under $5,000",335,5000,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$5,000 to $9,999",245,9999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$10,000 to $14,999",960,14999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$15,000 to $19,999",825,19999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$20,000 to $24,999",2655,24999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$25,000 to $29,999",1705,29999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$30,000 to $34,999",1830,34999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$35,000 to $39,999",2095,39999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$40,000 to $44,999",1930,44999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$45,000 to $49,999",1725,49999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$50,000 to $59,999",3345,59999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$60,000 to $69,999",3050,69999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$70,000 to $79,999",2715,79999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$80,000 to $89,999",2355,89999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$90,000 to $99,999",2000,99999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$100,000 to $124,999",3655,124999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$125,000 to $149,999",2245,149999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$150,000 to $199,999",2205,199999,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Cumberland--Colchester,78500,0.318,"$200,000 and over",1325,Inf,0.39037901445302725,0.318,0.22760696368876493,0.051804929919618756
Dartmouth--Cole Harbour,93300,0.295,"Under $5,000",380,5000,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$5,000 to $9,999",210,9999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$10,000 to $14,999",900,14999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$15,000 to $19,999",690,19999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$20,000 to $24,999",1790,24999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$25,000 to $29,999",1550,29999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$30,000 to $34,999",1530,34999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$35,000 to $39,999",1805,39999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$40,000 to $44,999",1955,44999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$45,000 to $49,999",1940,49999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$50,000 to $59,999",3785,59999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$60,000 to $69,999",3680,69999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$70,000 to $79,999",3370,79999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$80,000 to $89,999",3255,89999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$90,000 to $99,999",3010,99999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$100,000 to $124,999",5795,124999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$125,000 to $149,999",4035,149999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$150,000 to $199,999",4265,199999,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Dartmouth--Cole Harbour,93300,0.295,"$200,000 and over",2725,Inf,0.3634763003731959,0.295,0.2321230521125285,0.05388111132203563
Halifax,92200,0.394,"Under $5,000",1195,5000,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$5,000 to $9,999",545,9999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$10,000 to $14,999",1310,14999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$15,000 to $19,999",1095,19999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$20,000 to $24,999",2510,24999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$25,000 to $29,999",2030,29999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$30,000 to $34,999",1990,34999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$35,000 to $39,999",1945,39999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$40,000 to $44,999",1970,44999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$45,000 to $49,999",1965,49999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$50,000 to $59,999",3910,59999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$60,000 to $69,999",3470,69999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$70,000 to $79,999",3215,79999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$80,000 to $89,999",2835,89999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$90,000 to $99,999",2540,99999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$100,000 to $124,999",4635,124999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$125,000 to $149,999",3095,149999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$150,000 to $199,999",3565,199999,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax,92200,0.394,"$200,000 and over",3600,Inf,0.4403903293972564,0.394,0.11774195278491473,0.013863167445605088
Halifax West,99000,0.329,"Under $5,000",605,5000,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$5,000 to $9,999",240,9999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$10,000 to $14,999",590,14999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$15,000 to $19,999",625,19999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$20,000 to $24,999",1420,24999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$25,000 to $29,999",1230,29999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$30,000 to $34,999",1405,34999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$35,000 to $39,999",1615,39999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$40,000 to $44,999",1720,44999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$45,000 to $49,999",1795,49999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$50,000 to $59,999",3390,59999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$60,000 to $69,999",3365,69999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$70,000 to $79,999",3040,79999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$80,000 to $89,999",2845,89999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$90,000 to $99,999",2505,99999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$100,000 to $124,999",4840,124999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$125,000 to $149,999",3560,149999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$150,000 to $199,999",4255,199999,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Halifax West,99000,0.329,"$200,000 and over",3470,Inf,0.3807238985567528,0.329,0.15721549713298724,0.02471671253877232
Kings--Hants,84000,0.304,"Under $5,000",375,5000,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$5,000 to $9,999",245,9999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$10,000 to $14,999",725,14999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$15,000 to $19,999",740,19999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$20,000 to $24,999",2295,24999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$25,000 to $29,999",1665,29999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$30,000 to $34,999",1705,34999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$35,000 to $39,999",1955,39999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$40,000 to $44,999",1900,44999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$45,000 to $49,999",1945,49999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$50,000 to $59,999",3390,59999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$60,000 to $69,999",3210,69999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$70,000 to $79,999",2955,79999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$80,000 to $89,999",2830,89999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$90,000 to $99,999",2325,99999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$100,000 to $124,999",4760,124999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$125,000 to $149,999",3090,149999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$150,000 to $199,999",3000,199999,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
Kings--Hants,84000,0.304,"$200,000 and over",1765,Inf,0.36553912988868054,0.304,0.20243134831802811,0.040978450781854824
